m,n,k,b,p,q,algo,lookahead,gflops
1024,1024,1024,64,2,2,p2p-i-la,14,26.885218
1024,1024,1024,64,2,2,p2p-i-la,15,27.858644
1024,1024,1024,64,2,2,p2p-i-la,15,28.401360
1024,1024,1024,64,2,2,p2p-i-la,15,28.272360
1024,1024,1024,64,2,2,p2p-i-la,15,27.260287
1024,1024,1024,64,2,2,p2p-i-la,15,26.520001
1024,1024,1024,64,2,2,p2p-i-la,16,28.146739
1024,1024,1024,64,2,2,p2p-i-la,16,29.742718
1024,1024,1024,64,2,2,p2p-i-la,16,27.742757
1024,1024,1024,64,2,2,p2p-i-la,16,27.413751
1024,1024,1024,64,2,2,p2p-i-la,16,26.734270
2048,2048,2048,64,2,2,p2p,0,40.688799
2048,2048,2048,64,2,2,p2p,0,41.594020
2048,2048,2048,64,2,2,p2p,0,39.276802
2048,2048,2048,64,2,2,p2p,0,40.753953
2048,2048,2048,64,2,2,p2p,0,40.777070
2048,2048,2048,64,2,2,bcast,0,39.918650
2048,2048,2048,64,2,2,bcast,0,40.737620
2048,2048,2048,64,2,2,bcast,0,39.529484
2048,2048,2048,64,2,2,bcast,0,39.550595
2048,2048,2048,64,2,2,bcast,0,40.290499
2048,2048,2048,64,2,2,p2p-i-la,1,36.074124
2048,2048,2048,64,2,2,p2p-i-la,1,34.237443
2048,2048,2048,64,2,2,p2p-i-la,1,31.816222
2048,2048,2048,64,2,2,p2p-i-la,1,27.982931
2048,2048,2048,64,2,2,p2p-i-la,1,25.067768
2048,2048,2048,64,2,2,p2p-i-la,2,35.030717
2048,2048,2048,64,2,2,p2p-i-la,2,33.194096
2048,2048,2048,64,2,2,p2p-i-la,2,29.605815
2048,2048,2048,64,2,2,p2p-i-la,2,27.258947
2048,2048,2048,64,2,2,p2p-i-la,2,23.860897
2048,2048,2048,64,2,2,p2p-i-la,3,33.345567
2048,2048,2048,64,2,2,p2p-i-la,3,32.742394
2048,2048,2048,64,2,2,p2p-i-la,3,29.697575
2048,2048,2048,64,2,2,p2p-i-la,3,26.451077
2048,2048,2048,64,2,2,p2p-i-la,3,24.004791
2048,2048,2048,64,2,2,p2p-i-la,4,33.163339
2048,2048,2048,64,2,2,p2p-i-la,4,31.447913
2048,2048,2048,64,2,2,p2p-i-la,4,28.824799
2048,2048,2048,64,2,2,p2p-i-la,4,26.481005
2048,2048,2048,64,2,2,p2p-i-la,4,23.351414
2048,2048,2048,64,2,2,p2p-i-la,5,32.349843
2048,2048,2048,64,2,2,p2p-i-la,5,30.580479
2048,2048,2048,64,2,2,p2p-i-la,5,27.893970
2048,2048,2048,64,2,2,p2p-i-la,5,25.566726
2048,2048,2048,64,2,2,p2p-i-la,5,23.340786
2048,2048,2048,64,2,2,p2p-i-la,6,31.554713
2048,2048,2048,64,2,2,p2p-i-la,6,29.634617
2048,2048,2048,64,2,2,p2p-i-la,6,27.390194
2048,2048,2048,64,2,2,p2p-i-la,6,24.590375
2048,2048,2048,64,2,2,p2p-i-la,6,22.513408
2048,2048,2048,64,2,2,p2p-i-la,7,32.105783
2048,2048,2048,64,2,2,p2p-i-la,7,29.395437
2048,2048,2048,64,2,2,p2p-i-la,7,27.611045
2048,2048,2048,64,2,2,p2p-i-la,7,24.960980
2048,2048,2048,64,2,2,p2p-i-la,7,22.884920
2048,2048,2048,64,2,2,p2p-i-la,8,31.500560
2048,2048,2048,64,2,2,p2p-i-la,8,29.113094
2048,2048,2048,64,2,2,p2p-i-la,8,26.068813
2048,2048,2048,64,2,2,p2p-i-la,8,24.183271
2048,2048,2048,64,2,2,p2p-i-la,8,22.247520
2048,2048,2048,64,2,2,p2p-i-la,9,31.388789
2048,2048,2048,64,2,2,p2p-i-la,9,29.198049
2048,2048,2048,64,2,2,p2p-i-la,9,26.373277
2048,2048,2048,64,2,2,p2p-i-la,9,23.970628
2048,2048,2048,64,2,2,p2p-i-la,9,22.480061
2048,2048,2048,64,2,2,p2p-i-la,10,33.821036
2048,2048,2048,64,2,2,p2p-i-la,10,31.257439
2048,2048,2048,64,2,2,p2p-i-la,10,27.942199
2048,2048,2048,64,2,2,p2p-i-la,10,25.206021
2048,2048,2048,64,2,2,p2p-i-la,10,22.770387
2048,2048,2048,64,2,2,p2p-i-la,11,31.628609
2048,2048,2048,64,2,2,p2p-i-la,11,31.285670
2048,2048,2048,64,2,2,p2p-i-la,11,27.184885
2048,2048,2048,64,2,2,p2p-i-la,11,25.358376
2048,2048,2048,64,2,2,p2p-i-la,11,22.604586
2048,2048,2048,64,2,2,p2p-i-la,12,30.351250
2048,2048,2048,64,2,2,p2p-i-la,12,29.629661
2048,2048,2048,64,2,2,p2p-i-la,12,27.145797
2048,2048,2048,64,2,2,p2p-i-la,12,24.539304
2048,2048,2048,64,2,2,p2p-i-la,12,22.156852
2048,2048,2048,64,2,2,p2p-i-la,13,32.310598
2048,2048,2048,64,2,2,p2p-i-la,13,30.138007
2048,2048,2048,64,2,2,p2p-i-la,13,28.121952
2048,2048,2048,64,2,2,p2p-i-la,13,26.204005
2048,2048,2048,64,2,2,p2p-i-la,13,22.914252
2048,2048,2048,64,2,2,p2p-i-la,14,33.101548
2048,2048,2048,64,2,2,p2p-i-la,14,31.023754
2048,2048,2048,64,2,2,p2p-i-la,14,27.432443
2048,2048,2048,64,2,2,p2p-i-la,14,25.357591
2048,2048,2048,64,2,2,p2p-i-la,14,23.203779
2048,2048,2048,64,2,2,p2p-i-la,15,35.650944
2048,2048,2048,64,2,2,p2p-i-la,15,32.305557
2048,2048,2048,64,2,2,p2p-i-la,15,29.622352
2048,2048,2048,64,2,2,p2p-i-la,15,27.270586
2048,2048,2048,64,2,2,p2p-i-la,15,25.122645
2048,2048,2048,64,2,2,p2p-i-la,16,34.508609
2048,2048,2048,64,2,2,p2p-i-la,16,31.805738
2048,2048,2048,64,2,2,p2p-i-la,16,28.947337
2048,2048,2048,64,2,2,p2p-i-la,16,26.614866
2048,2048,2048,64,2,2,p2p-i-la,16,24.231673
2048,2048,2048,64,2,2,p2p-i-la,17,34.690757
2048,2048,2048,64,2,2,p2p-i-la,17,32.867866
2048,2048,2048,64,2,2,p2p-i-la,17,29.229346
2048,2048,2048,64,2,2,p2p-i-la,17,26.765215
2048,2048,2048,64,2,2,p2p-i-la,17,24.077594
2048,2048,2048,64,2,2,p2p-i-la,18,34.587950
2048,2048,2048,64,2,2,p2p-i-la,18,32.913077
2048,2048,2048,64,2,2,p2p-i-la,18,28.828959
2048,2048,2048,64,2,2,p2p-i-la,18,26.459347
2048,2048,2048,64,2,2,p2p-i-la,18,23.496922
2048,2048,2048,64,2,2,p2p-i-la,19,34.234714
2048,2048,2048,64,2,2,p2p-i-la,19,33.220475
2048,2048,2048,64,2,2,p2p-i-la,19,29.092583
2048,2048,2048,64,2,2,p2p-i-la,19,25.623163
2048,2048,2048,64,2,2,p2p-i-la,19,22.797369
2048,2048,2048,64,2,2,p2p-i-la,20,34.032281
2048,2048,2048,64,2,2,p2p-i-la,20,33.208338
2048,2048,2048,64,2,2,p2p-i-la,20,29.335305
2048,2048,2048,64,2,2,p2p-i-la,20,25.899469
2048,2048,2048,64,2,2,p2p-i-la,20,23.136624
2048,2048,2048,64,2,2,p2p-i-la,21,33.639976
2048,2048,2048,64,2,2,p2p-i-la,21,32.627355
2048,2048,2048,64,2,2,p2p-i-la,21,29.526997
2048,2048,2048,64,2,2,p2p-i-la,21,26.469295
2048,2048,2048,64,2,2,p2p-i-la,21,23.322029
2048,2048,2048,64,2,2,p2p-i-la,22,33.580337
2048,2048,2048,64,2,2,p2p-i-la,22,32.056361
2048,2048,2048,64,2,2,p2p-i-la,22,28.798516
2048,2048,2048,64,2,2,p2p-i-la,22,25.476115
2048,2048,2048,64,2,2,p2p-i-la,22,23.025704
2048,2048,2048,64,2,2,p2p-i-la,23,33.537860
2048,2048,2048,64,2,2,p2p-i-la,23,31.928393
2048,2048,2048,64,2,2,p2p-i-la,23,28.888684
2048,2048,2048,64,2,2,p2p-i-la,23,25.404199
2048,2048,2048,64,2,2,p2p-i-la,23,22.904324
2048,2048,2048,64,2,2,p2p-i-la,24,34.261137
2048,2048,2048,64,2,2,p2p-i-la,24,31.425479
2048,2048,2048,64,2,2,p2p-i-la,24,28.611896
2048,2048,2048,64,2,2,p2p-i-la,24,25.683225
2048,2048,2048,64,2,2,p2p-i-la,24,22.946603
2048,2048,2048,64,2,2,p2p-i-la,25,33.891960
2048,2048,2048,64,2,2,p2p-i-la,25,31.601322
2048,2048,2048,64,2,2,p2p-i-la,25,28.374013
2048,2048,2048,64,2,2,p2p-i-la,25,26.337778
2048,2048,2048,64,2,2,p2p-i-la,25,22.432947
2048,2048,2048,64,2,2,p2p-i-la,26,33.692094
2048,2048,2048,64,2,2,p2p-i-la,26,31.870110
2048,2048,2048,64,2,2,p2p-i-la,26,28.040847
2048,2048,2048,64,2,2,p2p-i-la,26,25.921040
2048,2048,2048,64,2,2,p2p-i-la,26,23.853839
2048,2048,2048,64,2,2,p2p-i-la,27,32.346431
2048,2048,2048,64,2,2,p2p-i-la,27,31.706067
2048,2048,2048,64,2,2,p2p-i-la,27,27.972954
2048,2048,2048,64,2,2,p2p-i-la,27,25.271613
2048,2048,2048,64,2,2,p2p-i-la,27,23.291453
2048,2048,2048,64,2,2,p2p-i-la,28,32.219343
2048,2048,2048,64,2,2,p2p-i-la,28,31.013112
2048,2048,2048,64,2,2,p2p-i-la,28,27.835353
2048,2048,2048,64,2,2,p2p-i-la,28,24.945106
2048,2048,2048,64,2,2,p2p-i-la,28,22.457022
2048,2048,2048,64,2,2,p2p-i-la,29,32.538616
2048,2048,2048,64,2,2,p2p-i-la,29,32.031854
2048,2048,2048,64,2,2,p2p-i-la,29,28.091143
2048,2048,2048,64,2,2,p2p-i-la,29,24.759207
2048,2048,2048,64,2,2,p2p-i-la,29,22.943907
2048,2048,2048,64,2,2,p2p-i-la,30,31.235956
2048,2048,2048,64,2,2,p2p-i-la,30,30.429361
2048,2048,2048,64,2,2,p2p-i-la,30,27.922625
2048,2048,2048,64,2,2,p2p-i-la,30,24.162218
2048,2048,2048,64,2,2,p2p-i-la,30,22.206141
2048,2048,2048,64,2,2,p2p-i-la,31,33.568397
2048,2048,2048,64,2,2,p2p-i-la,31,31.385350
2048,2048,2048,64,2,2,p2p-i-la,31,28.559338
2048,2048,2048,64,2,2,p2p-i-la,31,25.134552
2048,2048,2048,64,2,2,p2p-i-la,31,23.401703
2048,2048,2048,64,2,2,p2p-i-la,32,33.434862
2048,2048,2048,64,2,2,p2p-i-la,32,31.588656
2048,2048,2048,64,2,2,p2p-i-la,32,29.161920
2048,2048,2048,64,2,2,p2p-i-la,32,25.863208
2048,2048,2048,64,2,2,p2p-i-la,32,22.693956
3072,3072,3072,64,2,2,p2p,0,46.373109
3072,3072,3072,64,2,2,p2p,0,45.278817
3072,3072,3072,64,2,2,p2p,0,44.865706
3072,3072,3072,64,2,2,p2p,0,45.166196
3072,3072,3072,64,2,2,p2p,0,45.295831
3072,3072,3072,64,2,2,bcast,0,45.687217
3072,3072,3072,64,2,2,bcast,0,44.703440
3072,3072,3072,64,2,2,bcast,0,44.721953
3072,3072,3072,64,2,2,bcast,0,44.340350
3072,3072,3072,64,2,2,bcast,0,44.403882
3072,3072,3072,64,2,2,p2p-i-la,1,39.970038
3072,3072,3072,64,2,2,p2p-i-la,1,34.310453
3072,3072,3072,64,2,2,p2p-i-la,1,28.762241
3072,3072,3072,64,2,2,p2p-i-la,1,24.732626
3072,3072,3072,64,2,2,p2p-i-la,1,21.367367
3072,3072,3072,64,2,2,p2p-i-la,2,38.817585
3072,3072,3072,64,2,2,p2p-i-la,2,33.460365
3072,3072,3072,64,2,2,p2p-i-la,2,28.478488
3072,3072,3072,64,2,2,p2p-i-la,2,24.250240
3072,3072,3072,64,2,2,p2p-i-la,2,21.280786
3072,3072,3072,64,2,2,p2p-i-la,3,36.800220
3072,3072,3072,64,2,2,p2p-i-la,3,32.542672
3072,3072,3072,64,2,2,p2p-i-la,3,27.505315
3072,3072,3072,64,2,2,p2p-i-la,3,23.533417
3072,3072,3072,64,2,2,p2p-i-la,3,20.784729
3072,3072,3072,64,2,2,p2p-i-la,4,36.634763
3072,3072,3072,64,2,2,p2p-i-la,4,31.579507
3072,3072,3072,64,2,2,p2p-i-la,4,26.601315
3072,3072,3072,64,2,2,p2p-i-la,4,20.676118
3072,3072,3072,64,2,2,p2p-i-la,4,18.231976
3072,3072,3072,64,2,2,p2p-i-la,5,31.163566
3072,3072,3072,64,2,2,p2p-i-la,5,26.787862
3072,3072,3072,64,2,2,p2p-i-la,5,22.067991
3072,3072,3072,64,2,2,p2p-i-la,5,18.435915
3072,3072,3072,64,2,2,p2p-i-la,5,14.664965
3072,3072,3072,64,2,2,p2p-i-la,6,30.421239
3072,3072,3072,64,2,2,p2p-i-la,6,25.689766
3072,3072,3072,64,2,2,p2p-i-la,6,20.888369
3072,3072,3072,64,2,2,p2p-i-la,6,18.088089
3072,3072,3072,64,2,2,p2p-i-la,6,14.317049
3072,3072,3072,64,2,2,p2p-i-la,7,29.102813
3072,3072,3072,64,2,2,p2p-i-la,7,25.180393
3072,3072,3072,64,2,2,p2p-i-la,7,19.756234
3072,3072,3072,64,2,2,p2p-i-la,7,16.634532
3072,3072,3072,64,2,2,p2p-i-la,7,14.715982
3072,3072,3072,64,2,2,p2p-i-la,8,27.725632
3072,3072,3072,64,2,2,p2p-i-la,8,23.943678
3072,3072,3072,64,2,2,p2p-i-la,8,19.446182
3072,3072,3072,64,2,2,p2p-i-la,8,16.064760
3072,3072,3072,64,2,2,p2p-i-la,8,13.573527
3072,3072,3072,64,2,2,p2p-i-la,9,27.723125
3072,3072,3072,64,2,2,p2p-i-la,9,23.828600
3072,3072,3072,64,2,2,p2p-i-la,9,19.356723
3072,3072,3072,64,2,2,p2p-i-la,9,16.054561
3072,3072,3072,64,2,2,p2p-i-la,9,13.853022
3072,3072,3072,64,2,2,p2p-i-la,10,27.343578
3072,3072,3072,64,2,2,p2p-i-la,10,22.225482
3072,3072,3072,64,2,2,p2p-i-la,10,18.212722
3072,3072,3072,64,2,2,p2p-i-la,10,15.257569
3072,3072,3072,64,2,2,p2p-i-la,10,12.286651
3072,3072,3072,64,2,2,p2p-i-la,11,26.437859
3072,3072,3072,64,2,2,p2p-i-la,11,21.843489
3072,3072,3072,64,2,2,p2p-i-la,11,18.709466
3072,3072,3072,64,2,2,p2p-i-la,11,16.197101
3072,3072,3072,64,2,2,p2p-i-la,11,12.516556
3072,3072,3072,64,2,2,p2p-i-la,12,25.738448
3072,3072,3072,64,2,2,p2p-i-la,12,21.282623
3072,3072,3072,64,2,2,p2p-i-la,12,19.704470
3072,3072,3072,64,2,2,p2p-i-la,12,16.898464
3072,3072,3072,64,2,2,p2p-i-la,12,14.366337
3072,3072,3072,64,2,2,p2p-i-la,13,27.264363
3072,3072,3072,64,2,2,p2p-i-la,13,23.304236
3072,3072,3072,64,2,2,p2p-i-la,13,19.453274
3072,3072,3072,64,2,2,p2p-i-la,13,16.405533
3072,3072,3072,64,2,2,p2p-i-la,13,13.795050
3072,3072,3072,64,2,2,p2p-i-la,14,26.795055
3072,3072,3072,64,2,2,p2p-i-la,14,22.958645
3072,3072,3072,64,2,2,p2p-i-la,14,18.689613
3072,3072,3072,64,2,2,p2p-i-la,14,17.537016
3072,3072,3072,64,2,2,p2p-i-la,14,16.536636
3072,3072,3072,64,2,2,p2p-i-la,15,29.576541
3072,3072,3072,64,2,2,p2p-i-la,15,25.535545
3072,3072,3072,64,2,2,p2p-i-la,15,21.933772
3072,3072,3072,64,2,2,p2p-i-la,15,19.156977
3072,3072,3072,64,2,2,p2p-i-la,15,17.726264
3072,3072,3072,64,2,2,p2p-i-la,16,29.044384
3072,3072,3072,64,2,2,p2p-i-la,16,25.050466
3072,3072,3072,64,2,2,p2p-i-la,16,21.241455
3072,3072,3072,64,2,2,p2p-i-la,16,19.079943
3072,3072,3072,64,2,2,p2p-i-la,16,16.859410
3072,3072,3072,64,2,2,p2p-i-la,17,28.057079
3072,3072,3072,64,2,2,p2p-i-la,17,24.267951
3072,3072,3072,64,2,2,p2p-i-la,17,20.786175
3072,3072,3072,64,2,2,p2p-i-la,17,17.942414
3072,3072,3072,64,2,2,p2p-i-la,17,16.369573
3072,3072,3072,64,2,2,p2p-i-la,18,28.011306
3072,3072,3072,64,2,2,p2p-i-la,18,24.230307
3072,3072,3072,64,2,2,p2p-i-la,18,21.269046
3072,3072,3072,64,2,2,p2p-i-la,18,18.303418
3072,3072,3072,64,2,2,p2p-i-la,18,16.439032
3072,3072,3072,64,2,2,p2p-i-la,19,27.901448
3072,3072,3072,64,2,2,p2p-i-la,19,23.770299
3072,3072,3072,64,2,2,p2p-i-la,19,20.468282
3072,3072,3072,64,2,2,p2p-i-la,19,18.585273
3072,3072,3072,64,2,2,p2p-i-la,19,16.905657
3072,3072,3072,64,2,2,p2p-i-la,20,27.818881
3072,3072,3072,64,2,2,p2p-i-la,20,23.979058
3072,3072,3072,64,2,2,p2p-i-la,20,19.371824
3072,3072,3072,64,2,2,p2p-i-la,20,17.739279
3072,3072,3072,64,2,2,p2p-i-la,20,15.179276
3072,3072,3072,64,2,2,p2p-i-la,21,30.142691
3072,3072,3072,64,2,2,p2p-i-la,21,24.917590
3072,3072,3072,64,2,2,p2p-i-la,21,20.901553
3072,3072,3072,64,2,2,p2p-i-la,21,18.753659
3072,3072,3072,64,2,2,p2p-i-la,21,16.730177
3072,3072,3072,64,2,2,p2p-i-la,22,30.283657
3072,3072,3072,64,2,2,p2p-i-la,22,25.969737
3072,3072,3072,64,2,2,p2p-i-la,22,22.291069
3072,3072,3072,64,2,2,p2p-i-la,22,19.723445
3072,3072,3072,64,2,2,p2p-i-la,22,17.563168
3072,3072,3072,64,2,2,p2p-i-la,23,33.380055
3072,3072,3072,64,2,2,p2p-i-la,23,28.098644
3072,3072,3072,64,2,2,p2p-i-la,23,23.870742
3072,3072,3072,64,2,2,p2p-i-la,23,20.786413
3072,3072,3072,64,2,2,p2p-i-la,23,18.797215
3072,3072,3072,64,2,2,p2p-i-la,24,33.278556
3072,3072,3072,64,2,2,p2p-i-la,24,28.359062
3072,3072,3072,64,2,2,p2p-i-la,24,23.525588
3072,3072,3072,64,2,2,p2p-i-la,24,20.718733
3072,3072,3072,64,2,2,p2p-i-la,24,18.466858
3072,3072,3072,64,2,2,p2p-i-la,25,33.137774
3072,3072,3072,64,2,2,p2p-i-la,25,27.353924
3072,3072,3072,64,2,2,p2p-i-la,25,22.966957
3072,3072,3072,64,2,2,p2p-i-la,25,20.523257
3072,3072,3072,64,2,2,p2p-i-la,25,18.193126
3072,3072,3072,64,2,2,p2p-i-la,26,32.851491
3072,3072,3072,64,2,2,p2p-i-la,26,28.359687
3072,3072,3072,64,2,2,p2p-i-la,26,23.732424
3072,3072,3072,64,2,2,p2p-i-la,26,20.878620
3072,3072,3072,64,2,2,p2p-i-la,26,18.489613
3072,3072,3072,64,2,2,p2p-i-la,27,32.688122
3072,3072,3072,64,2,2,p2p-i-la,27,27.628027
3072,3072,3072,64,2,2,p2p-i-la,27,23.052948
3072,3072,3072,64,2,2,p2p-i-la,27,20.539622
3072,3072,3072,64,2,2,p2p-i-la,27,18.526466
3072,3072,3072,64,2,2,p2p-i-la,28,31.742882
3072,3072,3072,64,2,2,p2p-i-la,28,28.017356
3072,3072,3072,64,2,2,p2p-i-la,28,23.571802
3072,3072,3072,64,2,2,p2p-i-la,28,20.548553
3072,3072,3072,64,2,2,p2p-i-la,28,18.115907
3072,3072,3072,64,2,2,p2p-i-la,29,32.829114
3072,3072,3072,64,2,2,p2p-i-la,29,27.377404
3072,3072,3072,64,2,2,p2p-i-la,29,22.505287
3072,3072,3072,64,2,2,p2p-i-la,29,18.703998
3072,3072,3072,64,2,2,p2p-i-la,29,17.417935
3072,3072,3072,64,2,2,p2p-i-la,30,31.785308
3072,3072,3072,64,2,2,p2p-i-la,30,26.449124
3072,3072,3072,64,2,2,p2p-i-la,30,22.225192
3072,3072,3072,64,2,2,p2p-i-la,30,19.883829
3072,3072,3072,64,2,2,p2p-i-la,30,16.854745
3072,3072,3072,64,2,2,p2p-i-la,31,32.307688
3072,3072,3072,64,2,2,p2p-i-la,31,27.510798
3072,3072,3072,64,2,2,p2p-i-la,31,23.034356
3072,3072,3072,64,2,2,p2p-i-la,31,20.236624
3072,3072,3072,64,2,2,p2p-i-la,31,17.961562
